sponge/sponge_2,it is a pink sponge that looks like it is brand new it is not dried up and looks like it has a lot of life in it still
toothbrush/toothbrush_3,a green and blue toothbrush
food_jar/food_jar_5,there is a glass jar with a black lid and a white label holding about a half a cup of green olives with pimentos
water_bottle/water_bottle_4,this is a plastic water bottle filled with water it has a blue label
band_aid/band_aid_3,this is a box of bandaids
toothpaste/toothpaste_4,it is a full tube of orajel toothpaste
book/book_5,a hardcover textbook with brown
medicine_bottle/medicine_bottle_4,a plastic bottle of vitamens
lemon/lemon_1,this is a pair of pliers it is used to pinch things
notebook/notebook_2,a black book
syringe/syringe_1,the object is a syringe
shampoo/shampoo_4,a bottle of clear shampoo
shampoo/shampoo_2,this is a bottle of old spice volcano body wash
onion/onion_4,a fully pelled onion
bell_pepper/bell_pepper_1, yellow lemon it is about the size of a tennis ball
pencil/pencil_5,this is a mechanical pencil
soda_bottle/soda_bottle_5,a 20 oz diet coke
lemon/lemon_5,it is a typical lemon
food_can/food_can_3,a tin can of peas
mouse/mouse_1, used to dry hands
apple/apple_5,a yellow apple
cap/cap_2,a white ball cap with a yellow embroidered b on the front
sponge/sponge_1,it is a brown and white sponge with an abrasive side
lime/lime_1,the object is a fruit the fruit is most likely a lime
sponge/sponge_1,na
food_jar/food_jar_5,it is a jar of olives with a black lid
bell_pepper/bell_pepper_2,this is a red pepper
lime/lime_3,a round green fruit that is sour
bell_pepper/bell_pepper_4,the object is an orange bell pepper
hammer/hammer_4, to direct traffic
measuring_tape/measuring_tape_2,use for writing
notebook/notebook_1,a spiral bound lined notebook in the color red
presciption_medicine_bottle/presciption_medicine_bottle_2,a pill container
pliers/pliers_4,a tool that is used to cut wires
screwdriver/screwdriver_1,this is a phillips screwdriver with a red and black handle
book/book_3,this is a book
shampoo/shampoo_2,a tall bottle that has shampoo and conditioner
spoon/spoon_3,this is a spoon used for eating
measuring_tape/measuring_tape_1,the object is a yellow tape measure
bowl/bowl_2,it is a blue bowl
mouse/mouse_3,a round object used to navigate a computer screen
screwdriver/screwdriver_4,the object is a philips screwdriver it has a black and yellow handle and is about 10 inches long
coffee_mug/coffee_mug_5,this is a white ceramic coffee mug with a thin gold line on the rim
allen_wrench/allen_wrench_1,a set of small allen wrenches in different sizes
pliers/pliers_3,a tool used to write
picture_frame/picture_frame_3,i see a black frame without a picture
lemon/lemon_5,it is a lemon
lightbulb/lightbulb_4,a light bulb
screwdriver/screwdriver_5,there is a small screwdriver with a red and black handle
lemon/lemon_4,a whole lemon
banana/banana_5,it is a large red book
can_opener/can_opener_1,this is a white can opener it has green knobs
pliers/pliers_2,a pair of needle nose pliers with blue and red handles
can_opener/can_opener_4,a manual can opener
food_can/food_can_4,a tin can of goya products commonly found in the super market
marker/marker_1, such as a painting or photograph
soda_bottle/soda_bottle_4,a green plastic bottle of soda
coffee_mug/coffee_mug_2,a cylinder that you drink out of and has a handle
marker/marker_1,there is a red expo marker on the turntable
hammer/hammer_6,a wooden handled mallet
screwdriver/screwdriver_5,this is a mini screwdriver with a black and red handle
spoon/spoon_4,a silver metal spoon
marker/marker_4,object is a thick
soda_bottle/soda_bottle_3,this is a 2liter of cherry coke
marker/marker_5,this is a sharpie to write with
scissors/scissors_3,it is a pair of black scissors
band_aid/band_aid_3,a box of bandages
pencil/pencil_3,the object is a pencil it is a mechanical pencil with a small eraser
toothbrush/toothbrush_3,a used toothbrush with a clear handle and blue brushes
marker/marker_1,this is a red dry erase marker
plate/plate_2,this is a blue dinner plate
marker/marker_5,a black magic marker
lemon/lemon_5,the object is a box yellow lemon
cap/cap_2,this is a white baseball cap
apple/apple_5,this is a fruit called an apple
soda_bottle/soda_bottle_2,a bottle of soda with a red label and lid
soda_bottle/soda_bottle_1,i see a bottle of doctor pepper soda
can_opener/can_opener_3,it is a turquoise and silver can opener
bowl/bowl_3,this item is a red bowl made for eating food out of
syringe/syringe_3,it is a white lightbulb
banana/banana_5,a yellow bananna
toothbrush/toothbrush_4,a blue and purple packaged toothbrush
water_bottle/water_bottle_1,a blue thermo water bottle
sponge/sponge_2,it is a pink sponge
screwdriver/screwdriver_1,the object is a red and black screwdriver
lightbulb/lightbulb_2,a white led light bulb
eye_glasses/eye_glasses_1,it is a pair of blackframe glasses
bell_pepper/bell_pepper_1, probably blue the pen itself is white with a dark blue cap and bottom
scissors/scissors_1,these are a pair of kitchen shears they are black with a red knob
allen_wrench/allen_wrench_3,it is a metal tool
hammer/hammer_2,a yellow and black hammer
spoon/spoon_3,a silver table spoon
food_can/food_can_2,this is a can of black beans
potato/potato_2,a brown potato that can be cut up for food
food_jar/food_jar_4,jar of pickles seems to be unopened as it is completely full the top is blue along with a blue label and the jar its self is clear glass
presciption_medicine_bottle/presciption_medicine_bottle_2,a tin can
spoon/spoon_2,this is a tablespoon
lime/lime_3,a small round green fruit called a lime
marker/marker_6,tool used for the marking on obejcts
lightbulb/lightbulb_2,a lightbulb
spoon/spoon_5,the object is a white
scissors/scissors_6,this is a pair of scissors with blue and grey handles and sharp
medicine_bottle/medicine_bottle_1,this is a bottle of red liquid medication that has been opened and is missing some of its contents
lightbulb/lightbulb_3,it is a white floodlight
screwdriver/screwdriver_3,here is a screwdriver it is blue on the handle
book/book_3,a paperbook book
water_bottle/water_bottle_2, ripe bananas
fork/fork_2,there is a silver fork that is facing the camera the fork is really shiny
sponge/sponge_2,a square cube that is squishy the object absorbs water
bowl/bowl_2,a blue bowl
onion/onion_4,the object is an onion the onion is not yet cut
potato/potato_1, white onion
shampoo/shampoo_1,it is a bottle of hair conditioner and has a blue top and is showing the side of its contents and warnings
toothpaste/toothpaste_4,the object is a tube of toothpaste
soda_bottle/soda_bottle_4,this is ginger ale
cell_phone/cell_phone_2,this is an old cellular device it is silver and has a small screen with buttons
syringe/syringe_4,the object is a clear ink pen
marker/marker_4,na
toothbrush/toothbrush_5,a red packaged blue and white toothbrush
can_opener/can_opener_5, had a plastic type outer coatiing which reflects light and appears to have 3 segment
picture_frame/picture_frame_1,the object is a small white picture frame
picture_frame/picture_frame_1,white wooden display case showcasing human photos
coffee_mug/coffee_mug_2,a black glass mug with an orange inside
food_can/food_can_5,object is a steel can of yellow kernel vegetable used in a lot of thanksgiving dishes
sponge/sponge_1,this is a rectangular kitchen sponge it is brown and has a rough side that is for scouring
marker/marker_2,it is a black expo marker
can_opener/can_opener_3,this is a manual can opener with light blue handles
pencil/pencil_3,it is a metal can unopened
eye_glasses/eye_glasses_3,a pair of eye glasses
lightbulb/lightbulb_4,it is a white lightbulb
scissors/scissors_4,these are a pair of scissors it has orange handles
medicine_bottle/medicine_bottle_3,the object is a bottle of pain killer
can_opener/can_opener_2,here is a can opener it has green handles and knobs
toothpaste/toothpaste_1,this is an unopened box of toothpaste the brand is arm and hammer and they packaging is light orange and red
syringe/syringe_2,an orange syringe
water_bottle/water_bottle_1,the object is a large blue metallic bottle
bell_pepper/bell_pepper_3,this object is green
toothpaste/toothpaste_1,there is a box of arm  hammer toothpaste
allen_wrench/allen_wrench_3,a large allen wrench
screwdriver/screwdriver_1,the object is a screwdriver with a red and black handle
soda_bottle/soda_bottle_4,this banana looks bruised
syringe/syringe_5,a large syringe with a long needle
hammer/hammer_3,this is a purple mechanical pencil
shampoo/shampoo_3,this is a bottle of mens shampoo it is blue
lemon/lemon_4,a ripe lemon
pliers/pliers_5,it is a small capsule thats hard to open it can hold small items including medication
toothbrush/toothbrush_4,a packaged blue toohbrush
onion/onion_2,in this picture is a yellow onion
screwdriver/screwdriver_3,a blue flat head screw driver
mouse/mouse_1, unsliced lime
pencil/pencil_3,a black lead pencil with a white eraser
onion/onion_2,a yellow onion
marker/marker_5,this is a black permanent marker
toothbrush/toothbrush_3,the object is a green toothbrush
screwdriver/screwdriver_3,a blue flat head screwdriver
food_can/food_can_1,this is a can of tomatoes it has a yellow label
apple/apple_1,this is an apple
bell_pepper/bell_pepper_1,the object is a red bell pepper
syringe/syringe_3,a syringe that is blue at the top
apple/apple_1,this an apple with a sticker on the left side near the pinkish spot it tilts to the right slightly
fork/fork_4,this is a fork
food_can/food_can_2, and yellow tape measure
lemon/lemon_3, and lets you replace the photo inside
allen_wrench/allen_wrench_5,it is a set of allen wrenches with a yellow holder
potato/potato_5,round
measuring_tape/measuring_tape_3,the object is a pink and black tape measure
hand_towel/hand_towel_2,the object in this picture is a towel this object is typically drycleanse the hands andor body
lime/lime_5,it is a lime with a sticker
bell_pepper/bell_pepper_5,this is a yellow pepper
notebook/notebook_1,the object is a red notebook
book/book_4,this is a hand towel
allen_wrench/allen_wrench_3,this is a black metal straw
mouse/mouse_2, which can be used by english majors
stapler/stapler_3,the object is a stapler it appears to be relatively small and made of blue or purple plastic
lightbulb/lightbulb_1,this is a spiral light bulb
can_opener/can_opener_2,it is a yellowgreen can opener
screwdriver/screwdriver_5,this is a small red and balck handled short screwdriver
pliers/pliers_3,object 5 is a pair of crimpers
coffee_mug/coffee_mug_1,this is a red mug it is porcelain
apple/apple_4,the object is a red apple
lime/lime_4,there is a lime which is mostly green with a little bit of yellow that has a small sticker on it
screwdriver/screwdriver_4,on the turntable is a phillips screwdriver with a black and yellow plastic handle
picture_frame/picture_frame_2,three black picture frames hinged together and standing upright
eye_glasses/eye_glasses_2, about 12 ounces in size
potato/potato_1,pictured is a single potato witch is a type of root vegetable
measuring_tape/measuring_tape_2,this is a silver tape measure
shampoo/shampoo_4,i see a bottle of garnier fructis shampoo
measuring_tape/measuring_tape_3,a pink and black tape measure
fork/fork_2,this is a fork
spoon/spoon_1,a wooden mixing spoon
water_bottle/water_bottle_5,the object is a plastic bottle of water with a blue label
hammer/hammer_4,the object is a hammer with a black and yellow handle
stapler/stapler_1,a pink stapler
fork/fork_1,the object is a metal fork
medicine_bottle/medicine_bottle_1,an orange bottle of dayquil
flashlight/flashlight_1,a silver flashlight with handle
medicine_bottle/medicine_bottle_5,this is a bottle of cold medicine
coffee_mug/coffee_mug_1, and it does not have any bruised or rotted spots on it
